Gate pass time,Alt license number,Reason
04-01-2018 14:55:46,10196,Standard exit
04-01-2018 14:57:39,10097,Standard entrance
04-01-2018 15:10:11,10072,Standard exit
04-01-2018 15:17:12,10214,Standard entrance
04-01-2018 15:21:16,10220,Standard exit
04-01-2018 15:21:29,10181,Standard exit
04-01-2018 15:36:25,10253,Standard exit
04-01-2018 15:53:29,10264,Standard exit
04-01-2018 16:05:10,10217,Standard entrance
04-01-2018 16:09:21,10039,Standard exit
04-01-2018 16:14:01,10026,Standard exit
04-01-2018 16:15:49,10184,Standard exit
04-01-2018 16:21:41,10241,Standard entrance
04-01-2018 16:23:37,10173,Standard exit
04-01-2018 16:24:14,10216,Standard exit
04-01-2018 16:43:25,10199,Standard entrance
04-01-2018 16:43:35,10124,Standard exit
04-01-2018 16:45:37,10193,Standard exit
04-01-2018 16:52:03,10204,Standard entrance
04-01-2018 16:53:30,10288,Standard exit
04-01-2018 16:55:55,10121,Standard exit
04-01-2018 16:57:25,10229,Standard entrance
04-01-2018 17:01:43,10148,Standard entrance
04-01-2018 17:04:06,10219,Standard exit
04-01-2018 17:05:33,10210,Standard exit
04-01-2018 17:06:41,10142,Standard exit
04-01-2018 17:18:41,10183,Standard entrance
04-01-2018 17:34:59,10064,Standard exit
04-01-2018 17:39:35,10048,Standard exit
04-01-2018 17:43:25,10240,Standard exit
04-01-2018 17:44:26,10218,Standard exit
04-01-2018 17:54:32,10071,Standard entrance
04-01-2018 17:54:45,10208,Standard entrance
04-01-2018 17:56:33,10060,Standard entrance
04-01-2018 18:04:47,10069,Standard exit
04-01-2018 18:05:50,10026,Standard entrance
04-01-2018 18:11:13,10003,Standard exit
04-01-2018 18:11:21,10100,Standard exit
04-01-2018 18:23:04,10062,Standard exit
04-01-2018 18:28:40,10155,Standard exit
04-01-2018 18:30:05,10097,Standard exit
04-01-2018 18:43:46,10139,Standard exit
04-01-2018 18:50:58,10082,Standard entrance
04-01-2018 18:53:37,10214,Standard exit
04-01-2018 18:59:26,10046,Standard exit
04-01-2018 19:03:23,10198,Standard exit
04-01-2018 19:07:21,10258,Standard exit
04-01-2018 19:07:27,10229,Standard exit
04-01-2018 19:42:00,10183,Standard exit
04-01-2018 19:42:39,10064,Standard entrance
04-01-2018 20:05:05,10203,Standard exit
04-01-2018 20:09:13,10071,Standard exit
04-01-2018 20:12:35,10026,Standard exit
04-01-2018 20:17:27,10204,Standard exit
04-01-2018 20:23:30,10138,Standard exit
04-01-2018 20:29:15,10268,Standard exit
04-01-2018 20:34:39,10241,Standard exit
04-01-2018 20:36:55,10060,Standard exit
04-01-2018 20:45:30,10097,Standard exit
04-01-2018 20:49:27,10208,Standard exit
04-01-2018 21:15:21,10217,Standard exit
04-01-2018 21:51:33,10205,Standard exit
04-01-2018 21:54:36,10147,Standard exit
04-01-2018 21:58:15,10148,Standard exit
04-01-2018 22:02:42,10082,Standard exit
04-01-2018 22:12:05,10179,Standard exit
04-01-2018 22:21:18,10064,Standard exit
04-01-2018 22:24:43,10056,Standard exit
04-01-2018 23:00:47,10199,Standard exit
04-01-2018 23:04:34,10089,Standard exit
05-01-2018 01:00:46,10135,Parking lot cleaning
05-01-2018 07:25:19,10274,Standard entrance
05-01-2018 07:28:46,10075,Standard entrance
05-01-2018 07:32:57,10056,Standard entrance
05-01-2018 07:49:28,10282,Standard entrance
05-01-2018 07:55:21,10041,Standard entrance
05-01-2018 08:00:06,10268,Standard entrance
05-01-2018 08:07:35,10221,Standard entrance
05-01-2018 08:09:14,10029,Standard entrance
05-01-2018 08:10:47,10147,Standard entrance
05-01-2018 08:31:21,10163,Standard entrance
05-01-2018 08:36:27,10185,Standard entrance
05-01-2018 08:43:12,10265,Standard entrance
05-01-2018 09:28:09,10265,Guard open
05-01-2018 09:28:10,10265,Guard open
05-01-2018 09:28:11,10265,Guard open
05-01-2018 10:50:33,10239,Standard entrance
05-01-2018 11:28:13,10075,Standard exit
05-01-2018 11:51:48,10265,Standard exit
05-01-2018 12:00:14,10221,Standard exit
05-01-2018 12:02:41,10260,Standard entrance
05-01-2018 12:04:37,10138,Standard entrance
05-01-2018 12:10:24,10274,Standard exit
05-01-2018 12:47:16,10239,Standard exit
05-01-2018 13:01:18,10282,Standard exit
05-01-2018 13:25:38,10163,Standard exit
05-01-2018 14:00:47,10138,Standard exit
05-01-2018 14:01:55,10260,Standard exit
05-01-2018 14:08:29,10029,Standard exit
05-01-2018 14:38:09,10268,Standard exit
05-01-2018 14:51:43,10056,Standard exit
05-01-2018 14:59:05,10147,Standard exit
06-01-2018 01:00:32,10185,Parking lot cleaning
06-01-2018 01:00:32,10041,Parking lot cleaning
07-01-2018 06:49:46,10189,Standard entrance
07-01-2018 07:13:08,10189,Guard open
07-01-2018 07:26:30,10210,Standard entrance
07-01-2018 07:29:15,10258,Standard entrance
07-01-2018 07:33:45,10048,Standard entrance
07-01-2018 07:36:34,10075,Standard entrance
07-01-2018 07:38:17,10008,Standard entrance
07-01-2018 07:52:22,10121,Standard entrance
07-01-2018 07:56:49,10184,Standard entrance
07-01-2018 07:59:03,10066,Standard entrance
07-01-2018 08:11:15,10118,Standard entrance
07-01-2018 08:11:44,10056,Standard entrance
07-01-2018 08:13:26,10193,Standard entrance
07-01-2018 08:15:56,10288,Standard entrance
07-01-2018 08:18:27,10288,Standard exit
07-01-2018 08:23:39,10268,Standard entrance
07-01-2018 08:25:43,10181,Standard entrance
07-01-2018 08:35:34,10173,Standard entrance
07-01-2018 08:41:50,10106,Standard entrance
07-01-2018 08:47:03,10224,Standard entrance
07-01-2018 08:47:58,10095,Standard entrance
07-01-2018 09:06:35,10179,Standard entrance
07-01-2018 09:34:39,10264,Standard entrance
07-01-2018 09:35:45,10058,Standard entrance
07-01-2018 09:47:08,10133,Standard entrance
07-01-2018 09:51:13,10141,Standard entrance
07-01-2018 10:09:03,10268,Standard exit
07-01-2018 10:11:34,10003,Standard entrance
07-01-2018 10:13:04,10004,Standard entrance
07-01-2018 10:24:56,10108,Standard entrance
07-01-2018 10:25:30,10133,Standard exit
07-01-2018 10:32:36,10110,Standard entrance
07-01-2018 10:39:46,10019,Standard entrance
07-01-2018 10:46:33,10218,Standard entrance
07-01-2018 11:02:51,10201,Standard entrance
07-01-2018 11:11:52,10196,Standard entrance
07-01-2018 11:16:05,10238,Standard entrance
07-01-2018 11:29:49,10073,Standard entrance
07-01-2018 11:32:53,10155,Standard entrance
07-01-2018 12:02:20,10232,Standard entrance
07-01-2018 12:03:41,10175,Standard entrance
07-01-2018 12:09:16,10210,Standard exit
07-01-2018 12:09:57,10100,Standard entrance
07-01-2018 12:10:58,10251,Standard entrance
07-01-2018 12:32:28,10118,Standard exit
07-01-2018 12:51:09,10216,Standard entrance
07-01-2018 12:51:27,10199,Standard entrance
07-01-2018 12:55:13,10147,Standard entrance
07-01-2018 12:58:05,10220,Standard entrance
07-01-2018 13:16:00,10057,Standard entrance
07-01-2018 13:23:48,10075,Standard exit
07-01-2018 13:34:37,10172,Standard entrance
07-01-2018 13:37:36,10141,Standard exit
07-01-2018 13:52:15,10219,Standard entrance
07-01-2018 14:05:42,10182,Standard entrance
07-01-2018 14:06:44,10220,Standard exit
07-01-2018 14:19:04,10003,Standard entrance
07-01-2018 14:26:22,10186,Standard entrance
07-01-2018 14:32:49,10108,Standard exit
07-01-2018 14:36:37,10066,Standard exit
07-01-2018 14:45:48,10224,Standard exit
07-01-2018 14:45:53,10175,Standard exit
07-01-2018 14:46:13,10210,Standard entrance
07-01-2018 15:02:49,10232,Standard exit
07-01-2018 15:06:38,10075,Standard entrance
07-01-2018 15:13:15,10286,Standard entrance
07-01-2018 15:15:11,10180,Standard entrance
07-01-2018 15:20:54,10274,Standard entrance
07-01-2018 15:23:57,10095,Standard exit
07-01-2018 15:31:27,10110,Standard exit
07-01-2018 15:39:37,10058,Standard exit
07-01-2018 15:58:55,10201,Standard exit
07-01-2018 16:09:29,10173,Standard exit
07-01-2018 16:11:10,10073,Standard exit
07-01-2018 16:11:46,10268,Standard entrance
07-01-2018 16:21:17,10199,Standard exit
07-01-2018 16:21:53,10019,Standard exit
07-01-2018 16:23:58,10181,Standard exit
07-01-2018 16:32:30,10067,Standard entrance
07-01-2018 16:32:40,10221,Standard entrance
07-01-2018 16:39:05,10230,Standard entrance
07-01-2018 16:50:52,10251,Standard exit
07-01-2018 16:56:08,10113,Standard entrance
07-01-2018 17:03:13,10193,Standard exit
07-01-2018 17:06:25,10048,Standard exit
07-01-2018 17:15:22,10210,Standard exit
07-01-2018 17:15:59,10155,Standard exit
07-01-2018 17:16:01,10026,Standard entrance
07-01-2018 17:23:45,10186,Standard exit
07-01-2018 17:26:49,10106,Standard exit
07-01-2018 17:35:16,10004,Standard exit
07-01-2018 17:44:50,10184,Standard exit
07-01-2018 17:50:17,10084,Standard entrance
07-01-2018 17:54:56,10264,Standard exit
07-01-2018 18:29:25,10003,Standard exit
07-01-2018 18:29:34,10233,Standard entrance
07-01-2018 18:33:19,10109,Standard entrance
07-01-2018 18:34:54,10179,Standard exit
07-01-2018 18:36:36,10121,Standard exit
07-01-2018 18:54:56,10219,Standard exit
07-01-2018 18:56:54,10008,Standard exit
07-01-2018 19:02:48,10067,Standard exit
07-01-2018 19:07:54,10196,Standard exit
07-01-2018 19:09:50,10216,Standard exit
07-01-2018 19:12:03,10182,Standard exit
07-01-2018 19:22:46,10218,Standard exit
07-01-2018 19:34:34,10233,Standard exit
07-01-2018 19:56:16,10207,Standard entrance
07-01-2018 20:12:43,10180,Standard exit
07-01-2018 20:21:00,10207,Standard exit
07-01-2018 20:41:03,10026,Standard exit
07-01-2018 20:41:50,10075,Standard exit
07-01-2018 20:58:34,10221,Standard exit
07-01-2018 21:11:01,10109,Standard exit
07-01-2018 21:21:52,10100,Standard exit
07-01-2018 21:27:22,10147,Standard exit
07-01-2018 21:27:31,10113,Standard exit
07-01-2018 21:28:57,10286,Standard exit
07-01-2018 21:29:58,10230,Standard exit
07-01-2018 21:57:13,10189,Standard exit
07-01-2018 22:13:51,10268,Standard exit
07-01-2018 22:14:12,10172,Standard exit
07-01-2018 22:26:54,10084,Standard exit
07-01-2018 23:18:37,10274,Standard exit
07-01-2018 23:22:32,10056,Standard exit
07-01-2018 23:46:07,10249,Standard exit
08-01-2018 01:00:36,10238,Parking lot cleaning
08-01-2018 01:00:36,10258,Parking lot cleaning
08-01-2018 01:00:36,10057,Parking lot cleaning
08-01-2018 06:41:28,10196,Standard entrance
08-01-2018 06:50:00,10174,Standard entrance
08-01-2018 07:08:38,10110,Standard entrance
08-01-2018 07:11:54,10075,Standard entrance
08-01-2018 07:13:00,10075,Guard open
08-01-2018 07:14:47,10073,Standard entrance
08-01-2018 07:16:21,10036,Standard entrance
08-01-2018 07:19:59,10170,Standard entrance
08-01-2018 07:23:33,10193,Standard entrance
08-01-2018 07:28:08,10056,Standard entrance
08-01-2018 07:28:25,10026,Standard entrance
08-01-2018 07:33:19,10139,Standard entrance
08-01-2018 07:56:41,10048,Standard entrance
08-01-2018 08:08:02,10121,Standard entrance
08-01-2018 08:08:46,10250,Standard entrance
08-01-2018 08:14:53,10184,Standard entrance
08-01-2018 08:36:10,10008,Standard entrance
08-01-2018 08:46:36,10146,Unauthorized this day
08-01-2018 08:48:45,10264,Standard entrance
08-01-2018 08:50:12,10146,Unauthorized this day
08-01-2018 08:50:23,10146,Guard open
08-01-2018 08:50:34,10237,Standard entrance
08-01-2018 08:53:05,10181,Standard entrance
08-01-2018 08:53:30,10090,Standard entrance
08-01-2018 09:01:30,10154,Standard entrance
08-01-2018 09:06:21,10173,Standard entrance
08-01-2018 09:06:48,10182,Standard entrance
08-01-2018 09:10:00,10135,Standard entrance
08-01-2018 09:17:03,10152,Standard entrance
08-01-2018 09:21:22,10258,Standard entrance
08-01-2018 09:22:50,10238,Standard entrance
08-01-2018 09:23:07,10137,Standard entrance
08-01-2018 09:26:55,10214,Standard entrance
08-01-2018 09:35:23,10265,Standard entrance
08-01-2018 09:51:41,10219,Standard entrance
08-01-2018 09:54:51,10178,Standard entrance
08-01-2018 09:59:41,10133,Standard entrance
08-01-2018 10:13:46,10133,Guard open
08-01-2018 10:19:26,10201,Standard entrance
08-01-2018 10:20:51,10171,Standard entrance
08-01-2018 10:23:47,10106,Standard entrance
08-01-2018 10:27:58,10003,Standard entrance
08-01-2018 10:28:45,10288,Standard entrance
08-01-2018 10:36:48,10029,Standard entrance
08-01-2018 10:55:37,10058,Standard entrance
08-01-2018 10:58:35,10250,Standard exit
08-01-2018 11:04:40,10216,Standard entrance
08-01-2018 11:04:49,10187,Standard entrance
08-01-2018 11:05:37,10245,Standard entrance
08-01-2018 11:15:28,10204,Standard entrance
08-01-2018 11:16:55,10193,Standard exit
08-01-2018 11:23:39,10198,Standard entrance
08-01-2018 11:36:43,10154,Standard exit
08-01-2018 11:42:02,10256,Standard entrance
08-01-2018 11:46:34,10018,Unauthorized this day
08-01-2018 11:47:11,10018,Unauthorized this day
08-01-2018 11:47:21,10018,Guard open
08-01-2018 11:55:04,10076,Unauthorized this day
08-01-2018 11:55:45,10174,Standard exit
08-01-2018 11:55:55,10076,Guard open
08-01-2018 11:59:46,10142,Standard entrance
08-01-2018 12:00:01,10207,Standard entrance
08-01-2018 12:08:19,10207,Standard exit
08-01-2018 12:09:00,10180,Standard entrance
08-01-2018 12:24:54,10066,Standard entrance
08-01-2018 12:32:55,10264,Standard exit
08-01-2018 12:37:32,10039,Standard entrance
08-01-2018 12:41:26,10100,Standard entrance
08-01-2018 12:46:10,10199,Standard entrance
08-01-2018 12:54:32,10073,Standard exit
08-01-2018 12:58:43,10003,Standard exit
08-01-2018 12:59:48,10064,Standard entrance
08-01-2018 13:01:16,10031,Standard entrance
08-01-2018 13:03:56,10031,Standard exit
08-01-2018 13:09:41,10058,Standard exit
08-01-2018 13:16:58,10008,Standard exit
08-01-2018 13:20:44,10080,Standard entrance
08-01-2018 13:31:20,10114,Standard entrance
08-01-2018 13:31:29,10003,Standard entrance
08-01-2018 13:32:01,10232,Standard entrance
08-01-2018 13:48:25,10256,Standard exit
08-01-2018 13:51:13,10272,Standard entrance
08-01-2018 13:53:10,10265,Standard exit
08-01-2018 14:10:12,10146,Standard exit
08-01-2018 14:12:02,10182,Standard exit
08-01-2018 14:18:10,10078,Standard entrance
08-01-2018 14:19:23,10064,Standard exit
08-01-2018 14:28:03,10052,Standard entrance
08-01-2018 14:38:18,10029,Standard exit
08-01-2018 14:53:38,10137,Standard exit
08-01-2018 14:58:27,10282,Standard entrance
08-01-2018 15:21:37,10080,Standard exit
08-01-2018 15:22:38,10173,Standard exit
08-01-2018 15:31:44,10203,Standard entrance
08-01-2018 15:38:25,10196,Standard exit
08-01-2018 15:54:23,10178,Standard exit
08-01-2018 15:58:01,10274,Standard entrance
08-01-2018 15:58:41,10091,Standard entrance
08-01-2018 16:01:01,10156,Standard entrance
08-01-2018 16:02:06,10076,Standard exit
08-01-2018 16:03:58,10272,Standard exit
08-01-2018 16:04:08,10238,Standard exit
08-01-2018 16:07:33,10140,Standard entrance
08-01-2018 16:08:38,10015,Standard entrance
08-01-2018 16:08:58,10181,Standard exit
08-01-2018 16:15:23,10142,Standard exit
08-01-2018 16:15:44,10110,Standard exit
08-01-2018 16:15:52,10056,Standard exit
08-01-2018 16:17:23,10237,Standard exit
08-01-2018 16:20:09,10078,Standard exit
08-01-2018 16:28:56,10171,Standard exit
08-01-2018 16:28:57,10002,Standard entrance
08-01-2018 16:32:56,10133,Standard exit
08-01-2018 16:33:23,10193,Standard exit
08-01-2018 16:37:50,10127,Standard entrance
08-01-2018 16:38:56,10187,Standard exit
08-01-2018 16:39:03,10170,Standard exit
08-01-2018 16:43:08,10157,Standard entrance
08-01-2018 16:46:42,10288,Standard exit
08-01-2018 16:47:36,10109,Standard entrance
08-01-2018 16:51:52,10278,Guard open
08-01-2018 16:53:35,10278,Guard open
08-01-2018 16:53:36,10278,Guard open
08-01-2018 16:57:30,10019,Standard entrance
08-01-2018 17:03:04,10229,Standard entrance
08-01-2018 17:10:29,10018,Standard exit
08-01-2018 17:12:49,10148,Standard entrance
08-01-2018 17:25:49,10204,Standard exit
08-01-2018 17:36:25,10060,Standard entrance
08-01-2018 17:36:49,10075,Standard exit
08-01-2018 17:36:53,10245,Standard exit
08-01-2018 17:37:40,10106,Standard exit
08-01-2018 17:41:05,10260,Standard entrance
08-01-2018 17:41:54,10039,Standard exit
08-01-2018 17:45:48,10201,Standard exit
08-01-2018 17:46:35,10048,Standard exit
08-01-2018 17:52:01,10216,Standard exit
08-01-2018 17:52:09,10026,Standard exit
08-01-2018 17:52:37,10121,Standard exit
08-01-2018 17:58:03,10053,Standard entrance
08-01-2018 18:00:24,10199,Standard exit
08-01-2018 18:08:12,10114,Standard exit
08-01-2018 18:16:27,10066,Standard exit
08-01-2018 18:22:06,10036,Standard exit
08-01-2018 18:49:38,10052,Standard exit
08-01-2018 18:57:23,10050,Standard entrance
08-01-2018 19:03:22,10056,Standard entrance
08-01-2018 19:17:54,10204,Standard entrance
08-01-2018 19:22:27,10090,Standard exit
08-01-2018 19:24:35,10156,Standard exit
08-01-2018 19:36:37,10204,Standard exit
08-01-2018 19:41:02,10219,Standard exit
08-01-2018 19:42:01,10135,Standard exit
08-01-2018 19:44:28,10152,Standard exit
08-01-2018 19:46:51,10229,Standard exit
08-01-2018 19:47:08,10019,Standard exit
08-01-2018 19:47:56,10030,Standard entrance
08-01-2018 20:04:26,10258,Standard exit
08-01-2018 20:04:31,10207,Standard entrance
08-01-2018 20:04:36,10003,Standard exit
08-01-2018 20:04:50,10002,Standard exit
08-01-2018 20:06:59,10184,Standard exit
08-01-2018 20:11:36,10278,Guard open
08-01-2018 20:11:50,10278,Guard open
08-01-2018 20:12:58,10207,Standard exit
08-01-2018 20:22:07,10091,Standard exit
08-01-2018 20:23:04,10015,Standard exit
08-01-2018 20:31:36,10214,Standard exit
08-01-2018 20:45:40,10127,Standard exit
08-01-2018 20:54:51,10260,Standard exit
08-01-2018 21:03:48,10053,Standard exit
08-01-2018 21:04:40,10139,Standard exit
08-01-2018 21:08:46,10232,Standard exit
08-01-2018 21:13:28,10140,Standard exit
08-01-2018 21:16:30,10198,Standard exit
08-01-2018 21:16:40,10109,Standard exit
08-01-2018 21:22:40,10060,Standard exit
08-01-2018 21:23:44,10203,Standard exit
08-01-2018 21:42:04,10180,Standard exit
08-01-2018 21:48:13,10157,Standard exit
08-01-2018 21:52:45,10100,Standard exit
08-01-2018 22:07:59,10148,Standard exit
08-01-2018 22:14:47,10282,Standard exit
08-01-2018 22:55:44,10030,Standard exit
08-01-2018 23:00:57,10050,Standard exit
08-01-2018 23:06:23,10274,Standard exit
09-01-2018 01:00:36,10056,Parking lot cleaning
09-01-2018 06:46:52,10189,Standard entrance
09-01-2018 07:06:45,10108,Standard entrance
09-01-2018 07:15:26,10108,Guard open
09-01-2018 07:19:47,10069,Standard entrance
09-01-2018 07:24:56,10193,Standard entrance
09-01-2018 07:31:33,10220,Standard entrance
09-01-2018 07:33:10,10030,Standard entrance
09-01-2018 07:34:57,10152,Standard entrance
09-01-2018 07:36:24,10187,Standard entrance
09-01-2018 07:40:08,10139,Standard entrance
09-01-2018 07:52:34,10066,Standard entrance
09-01-2018 07:52:42,10121,Standard entrance
09-01-2018 07:55:07,10282,Standard entrance
09-01-2018 07:55:52,10075,Standard entrance
09-01-2018 08:00:20,10058,Standard entrance
09-01-2018 08:03:23,10124,Standard entrance
09-01-2018 08:06:51,10184,Standard entrance
09-01-2018 08:15:21,10253,Standard entrance
09-01-2018 08:16:45,10285,Standard entrance
09-01-2018 08:21:38,10041,Standard entrance
09-01-2018 08:21:57,10201,Standard entrance
09-01-2018 08:25:07,10095,Standard entrance
09-01-2018 08:40:12,10173,Standard entrance
09-01-2018 08:44:57,10288,Standard entrance
09-01-2018 09:06:37,10278,Guard open
09-01-2018 09:09:51,10181,Standard entrance
09-01-2018 09:19:14,10258,Standard entrance
09-01-2018 09:38:21,10264,Standard entrance
09-01-2018 09:49:55,10141,Standard entrance
09-01-2018 09:53:15,10232,Standard entrance
09-01-2018 09:54:45,10178,Standard entrance
09-01-2018 09:58:51,10071,Standard entrance
09-01-2018 10:05:49,10080,Standard entrance
